Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,478534,-,-,-,51.93,4.5,0,-2,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,Wind Speed
2008,10,22,5,30,0,2.7
2008,10,22,6,30,4,3
2008,10,22,7,30,14,3.4000000000000004
2008,10,22,8,30,140,4.1000000000000005
2008,10,22,9,30,194,4.5
2008,10,22,10,30,243,4.800000000000001
2008,10,22,11,30,442,5
2008,10,22,12,30,414,5.1000000000000005
2008,10,22,13,30,342,5.1000000000000005
2008,10,22,14,30,232,4.7
2008,10,22,15,30,102,4
2008,10,22,16,30,0,3.5
2008,10,22,17,30,0,3.3000000000000003
2008,10,22,18,30,0,3.1
2008,10,22,19,30,0,2.9000000000000004
2008,10,22,20,30,0,2.8000000000000003
2008,10,22,21,30,0,2.8000000000000003
2008,10,22,22,30,0,3
2008,10,22,23,30,0,3.2
2008,10,23,0,30,0,3.5
2008,10,23,1,30,0,3.7
2008,10,23,2,30,0,4.1000000000000005
2008,10,23,3,30,0,4.5
2008,10,23,4,30,0,4.7
2008,10,23,5,30,0,4.9
2008,10,23,6,30,0,5.2
2008,10,23,7,30,111,5.6000000000000005
2008,10,23,8,30,235,6.1000000000000005
2008,10,23,9,30,334,6.6000000000000005
2008,10,23,10,30,260,6.9
2008,10,23,11,30,422,7.2
2008,10,23,12,30,399,7.300000000000001
2008,10,23,13,30,330,7.300000000000001
2008,10,23,14,30,149,7
2008,10,23,15,30,24,6.5
2008,10,23,16,30,0,6.300000000000001
2008,10,23,17,30,0,6.4
2008,10,23,18,30,0,6.5
2008,10,23,19,30,0,6.6000000000000005
2008,10,23,20,30,0,6.7
2008,10,23,21,30,0,6.7
2008,10,23,22,30,0,6.7
2008,10,23,23,30,0,6.6000000000000005
2008,10,24,0,30,0,6.6000000000000005
2008,10,24,1,30,0,6.5
2008,10,24,2,30,0,6.4
2008,10,24,3,30,0,6.4
2008,10,24,4,30,0,6.4
2008,10,24,5,30,0,6.5
2008,10,24,6,30,0,6.4
2008,10,24,7,30,3,6.4
2008,10,24,8,30,4,6.300000000000001
2008,10,24,9,30,26,5.9
2008,10,24,10,30,18,5.5
2008,10,24,11,30,32,4.9
2008,10,24,12,30,33,4.2
2008,10,24,13,30,22,3.4000000000000004
2008,10,24,14,30,4,2.6
2008,10,24,15,30,5,2
2008,10,24,16,30,0,2
2008,10,24,17,30,0,2.3000000000000003
2008,10,24,18,30,0,2.5
2008,10,24,19,30,0,2.3000000000000003
2008,10,24,20,30,0,2
2008,10,24,21,30,0,2.1
2008,10,24,22,30,0,2.3000000000000003
2008,10,24,23,30,0,2.3000000000000003
2008,10,25,0,30,0,2.1
2008,10,25,1,30,0,1.9000000000000001
2008,10,25,2,30,0,1.8
2008,10,25,3,30,0,1.8
2008,10,25,4,30,0,2.1
2008,10,25,5,30,0,2.4000000000000004
2008,10,25,6,30,0,2.8000000000000003
2008,10,25,7,30,107,3.7
2008,10,25,8,30,234,4.4
2008,10,25,9,30,338,4.6000000000000005
2008,10,25,10,30,259,4.9
2008,10,25,11,30,424,5.2
2008,10,25,12,30,56,5.300000000000001
2008,10,25,13,30,230,5.300000000000001
2008,10,25,14,30,151,5.2
2008,10,25,15,30,13,5.4
2008,10,25,16,30,0,5.7
2008,10,25,17,30,0,6.1000000000000005
2008,10,25,18,30,0,6.6000000000000005
2008,10,25,19,30,0,6.9
2008,10,25,20,30,0,7.1000000000000005
2008,10,25,21,30,0,7.300000000000001
2008,10,25,22,30,0,7.5
2008,10,25,23,30,0,7.6000000000000005
2008,10,26,0,30,0,7.7
2008,10,26,1,30,0,7.800000000000001
2008,10,26,2,30,0,7.800000000000001
2008,10,26,3,30,0,7.9
2008,10,26,4,30,0,7.800000000000001
2008,10,26,5,30,0,7.9
2008,10,26,6,30,0,7.9
2008,10,26,7,30,4,8
2008,10,26,8,30,4,8.200000000000001
2008,10,26,9,30,5,8.4
2008,10,26,10,30,6,8
2008,10,26,11,30,8,7.2
2008,10,26,12,30,11,6.2
2008,10,26,13,30,6,5.1000000000000005
2008,10,26,14,30,4,4.1000000000000005
2008,10,26,15,30,7,3.5
2008,10,26,16,30,0,3.6
2008,10,26,17,30,0,3.9000000000000004
2008,10,26,18,30,0,3.9000000000000004
2008,10,26,19,30,0,3.9000000000000004
2008,10,26,20,30,0,4.1000000000000005
2008,10,26,21,30,0,4.3
2008,10,26,22,30,0,4.3
2008,10,26,23,30,0,4.1000000000000005
2008,10,27,0,30,0,3.9000000000000004
2008,10,27,1,30,0,3.7
2008,10,27,2,30,0,3.6
2008,10,27,3,30,0,3.6
2008,10,27,4,30,0,3.6
2008,10,27,5,30,0,3.8000000000000003
2008,10,27,6,30,0,4
2008,10,27,7,30,11,4.4
2008,10,27,8,30,7,4.9
2008,10,27,9,30,148,5.1000000000000005
2008,10,27,10,30,168,5.300000000000001
2008,10,27,11,30,30,5.5
2008,10,27,12,30,36,5.5
2008,10,27,13,30,159,5.300000000000001
2008,10,27,14,30,40,4.800000000000001
2008,10,27,15,30,81,4.1000000000000005
2008,10,27,16,30,0,3.6
2008,10,27,17,30,0,3.5
2008,10,27,18,30,0,3.5
2008,10,27,19,30,0,3.4000000000000004
2008,10,27,20,30,0,3.5
2008,10,27,21,30,0,3.6
2008,10,27,22,30,0,3.7
2008,10,27,23,30,0,3.7
2008,10,28,0,30,0,3.7
2008,10,28,1,30,0,3.6
2008,10,28,2,30,0,3.4000000000000004
2008,10,28,3,30,0,3.3000000000000003
2008,10,28,4,30,0,3.1
2008,10,28,5,30,0,2.9000000000000004
2008,10,28,6,30,0,2.7
2008,10,28,7,30,15,2.7
2008,10,28,8,30,7,3
2008,10,28,9,30,6,3.1
2008,10,28,10,30,176,3.3000000000000003
2008,10,28,11,30,36,3.4000000000000004
2008,10,28,12,30,6,3.4000000000000004
2008,10,28,13,30,91,3.1
2008,10,28,14,30,7,2.3000000000000003
2008,10,28,15,30,10,1.6
2008,10,28,16,30,0,1.3
2008,10,28,17,30,0,0.9
2008,10,28,18,30,0,0.5
2008,10,28,19,30,0,0.30000000000000004
2008,10,28,20,30,0,0.30000000000000004
2008,10,28,21,30,0,0.30000000000000004
2008,10,28,22,30,0,0.30000000000000004
2008,10,28,23,30,0,0.5
2008,10,29,0,30,0,0.8
2008,10,29,1,30,0,1
2008,10,29,2,30,0,1.1
2008,10,29,3,30,0,1.2000000000000002
2008,10,29,4,30,0,1.3
2008,10,29,5,30,0,1.3
2008,10,29,6,30,0,1.4000000000000001
2008,10,29,7,30,88,1.3
2008,10,29,8,30,209,1.3
2008,10,29,9,30,151,1.2000000000000002
2008,10,29,10,30,375,1.2000000000000002
2008,10,29,11,30,395,1.3
2008,10,29,12,30,367,1.3
2008,10,29,13,30,296,1.4000000000000001
2008,10,29,14,30,191,1.4000000000000001
2008,10,29,15,30,69,1.5
2008,10,29,16,30,0,1.8
2008,10,29,17,30,0,2.1
2008,10,29,18,30,0,2.3000000000000003
2008,10,29,19,30,0,2.5
2008,10,29,20,30,0,2.7
2008,10,29,21,30,0,2.9000000000000004
2008,10,29,22,30,0,3
2008,10,29,23,30,0,3.1
2008,10,30,0,30,0,3.1
2008,10,30,1,30,0,3.2
2008,10,30,2,30,0,3.3000000000000003
2008,10,30,3,30,0,3.2
2008,10,30,4,30,0,3.2
2008,10,30,5,30,0,3.2
2008,10,30,6,30,0,3.4000000000000004
2008,10,30,7,30,12,3.6
2008,10,30,8,30,84,3.6
2008,10,30,9,30,145,3.5
2008,10,30,10,30,232,3.4000000000000004
2008,10,30,11,30,386,3.3000000000000003
2008,10,30,12,30,245,3.2
2008,10,30,13,30,183,3.1
2008,10,30,14,30,90,3.1
2008,10,30,15,30,12,3.3000000000000003
2008,10,30,16,30,0,3.4000000000000004
2008,10,30,17,30,0,3.4000000000000004
2008,10,30,18,30,0,3.3000000000000003
2008,10,30,19,30,0,3.1
2008,10,30,20,30,0,3
2008,10,30,21,30,0,2.9000000000000004
2008,10,30,22,30,0,2.9000000000000004
2008,10,30,23,30,0,2.9000000000000004
2008,10,31,0,30,0,2.9000000000000004
2008,10,31,1,30,0,2.9000000000000004
2008,10,31,2,30,0,3
2008,10,31,3,30,0,3.1
2008,10,31,4,30,0,3.3000000000000003
2008,10,31,5,30,0,3.4000000000000004
2008,10,31,6,30,0,3.4000000000000004
2008,10,31,7,30,80,3.6
2008,10,31,8,30,20,3.7
2008,10,31,9,30,55,3.7
2008,10,31,10,30,359,3.7
2008,10,31,11,30,174,3.5
2008,10,31,12,30,28,3.3000000000000003
2008,10,31,13,30,38,3.2
2008,10,31,14,30,3,3
2008,10,31,15,30,4,2.9000000000000004
2008,10,31,16,30,0,3
2008,10,31,17,30,0,3.3000000000000003
2008,10,31,18,30,0,3.5
2008,10,31,19,30,0,3.6
2008,10,31,20,30,0,3.6
2008,10,31,21,30,0,3.7
2008,10,31,22,30,0,4
2008,10,31,23,30,0,4.2
2008,11,1,0,30,0,4.4
2008,11,1,1,30,0,4.6000000000000005
2008,11,1,2,30,0,4.800000000000001
2008,11,1,3,30,0,4.9
2008,11,1,4,30,0,4.9
2008,11,1,5,30,0,4.7
2008,11,1,6,30,0,4.7
2008,11,1,7,30,4,5
2008,11,1,8,30,3,5.300000000000001
2008,11,1,9,30,7,5.6000000000000005
2008,11,1,10,30,51,5.7
2008,11,1,11,30,8,5.800000000000001
2008,11,1,12,30,6,5.800000000000001
2008,11,1,13,30,5,6.1000000000000005
2008,11,1,14,30,4,6.4
2008,11,1,15,30,8,6.5
2008,11,1,16,30,0,6.5
2008,11,1,17,30,0,6.4
2008,11,1,18,30,0,6.1000000000000005
2008,11,1,19,30,0,5.800000000000001
2008,11,1,20,30,0,5.6000000000000005
2008,11,1,21,30,0,5.2
2008,11,1,22,30,0,4.5
2008,11,1,23,30,0,4
2008,11,2,0,30,0,3.9000000000000004
2008,11,2,1,30,0,3.9000000000000004
2008,11,2,2,30,0,3.9000000000000004
2008,11,2,3,30,0,4
2008,11,2,4,30,0,4
2008,11,2,5,30,0,3.9000000000000004
2008,11,2,6,30,0,3.8000000000000003
2008,11,2,7,30,69,4
2008,11,2,8,30,121,4.1000000000000005
2008,11,2,9,30,281,4
2008,11,2,10,30,239,3.8000000000000003
2008,11,2,11,30,250,3.4000000000000004
2008,11,2,12,30,112,3
2008,11,2,13,30,68,2.7
2008,11,2,14,30,23,2.4000000000000004
2008,11,2,15,30,5,2.3000000000000003
2008,11,2,16,30,0,2.5
2008,11,2,17,30,0,2.6
2008,11,2,18,30,0,2.7
2008,11,2,19,30,0,3.2
2008,11,2,20,30,0,3.9000000000000004
2008,11,2,21,30,0,4.4
2008,11,2,22,30,0,4.800000000000001
2008,11,2,23,30,0,5.2
2008,11,3,0,30,0,5.4
2008,11,3,1,30,0,5.5
2008,11,3,2,30,0,5.6000000000000005
2008,11,3,3,30,0,5.6000000000000005
2008,11,3,4,30,0,5.5
2008,11,3,5,30,0,5.300000000000001
2008,11,3,6,30,0,5.1000000000000005
2008,11,3,7,30,6,5.1000000000000005
2008,11,3,8,30,6,5.1000000000000005
2008,11,3,9,30,10,4.9
2008,11,3,10,30,12,4.6000000000000005
2008,11,3,11,30,13,4.2
2008,11,3,12,30,12,3.9000000000000004
2008,11,3,13,30,5,3.6
2008,11,3,14,30,20,3.4000000000000004
2008,11,3,15,30,5,3.2
2008,11,3,16,30,0,3.2
2008,11,3,17,30,0,3.2
2008,11,3,18,30,0,3
2008,11,3,19,30,0,2.7
2008,11,3,20,30,0,2.5
2008,11,3,21,30,0,2.2
2008,11,3,22,30,0,1.9000000000000001
2008,11,3,23,30,0,1.7000000000000002
2008,11,4,0,30,0,1.6
2008,11,4,1,30,0,1.5
2008,11,4,2,30,0,1.5
2008,11,4,3,30,0,1.6
2008,11,4,4,30,0,1.7000000000000002
2008,11,4,5,30,0,1.7000000000000002
2008,11,4,6,30,0,1.7000000000000002
2008,11,4,7,30,16,1.7000000000000002
2008,11,4,8,30,171,1.8
2008,11,4,9,30,72,1.8
2008,11,4,10,30,84,1.7000000000000002
2008,11,4,11,30,27,1.7000000000000002
2008,11,4,12,30,37,1.9000000000000001
2008,11,4,13,30,69,2.3000000000000003
2008,11,4,14,30,19,2.4000000000000004
2008,11,4,15,30,45,2.4000000000000004
2008,11,4,16,30,0,2.7
2008,11,4,17,30,0,3.1
2008,11,4,18,30,0,3.4000000000000004
2008,11,4,19,30,0,3.6
2008,11,4,20,30,0,3.6
2008,11,4,21,30,0,3.6
2008,11,4,22,30,0,3.7
2008,11,4,23,30,0,4
2008,11,5,0,30,0,4.4
2008,11,5,1,30,0,4.7
2008,11,5,2,30,0,4.9
2008,11,5,3,30,0,4.9
2008,11,5,4,30,0,5
2008,11,5,5,30,0,5.2
2008,11,5,6,30,0,5.4
2008,11,5,7,30,3,5.4
2008,11,5,8,30,4,5.300000000000001
2008,11,5,9,30,5,5.2
2008,11,5,10,30,13,5
2008,11,5,11,30,28,4.9
2008,11,5,12,30,31,4.6000000000000005
2008,11,5,13,30,4,4.4
2008,11,5,14,30,10,4
2008,11,5,15,30,6,3.4000000000000004
2008,11,5,16,30,0,3.2
2008,11,5,17,30,0,3
2008,11,5,18,30,0,2.7
2008,11,5,19,30,0,2.3000000000000003
2008,11,5,20,30,0,2
2008,11,5,21,30,0,1.7000000000000002
2008,11,5,22,30,0,1.5
2008,11,5,23,30,0,1.3
2008,11,6,0,30,0,1.2000000000000002
2008,11,6,1,30,0,1.2000000000000002
2008,11,6,2,30,0,1.3
2008,11,6,3,30,0,1.5
2008,11,6,4,30,0,1.5
2008,11,6,5,30,0,1.6
2008,11,6,6,30,0,1.9000000000000001
2008,11,6,7,30,8,2.4000000000000004
2008,11,6,8,30,23,2.9000000000000004
2008,11,6,9,30,138,3
2008,11,6,10,30,308,3
2008,11,6,11,30,326,2.9000000000000004
2008,11,6,12,30,300,2.8000000000000003
2008,11,6,13,30,234,2.6
2008,11,6,14,30,138,2.1
2008,11,6,15,30,9,2
2008,11,6,16,30,0,2.4000000000000004
2008,11,6,17,30,0,2.8000000000000003
2008,11,6,18,30,0,3.2
2008,11,6,19,30,0,3.3000000000000003
2008,11,6,20,30,0,3.2
2008,11,6,21,30,0,3.1
2008,11,6,22,30,0,3
2008,11,6,23,30,0,2.9000000000000004
2008,11,7,0,30,0,2.9000000000000004
2008,11,7,1,30,0,3
2008,11,7,2,30,0,3.1
2008,11,7,3,30,0,3.4000000000000004
2008,11,7,4,30,0,3.7
2008,11,7,5,30,0,3.9000000000000004
2008,11,7,6,30,0,4.2
2008,11,7,7,30,5,4.5
2008,11,7,8,30,5,4.7
2008,11,7,9,30,163,4.9
2008,11,7,10,30,204,5.1000000000000005
2008,11,7,11,30,232,5.300000000000001
2008,11,7,12,30,303,5.4
2008,11,7,13,30,120,5.1000000000000005
2008,11,7,14,30,5,4.6000000000000005
2008,11,7,15,30,4,4.4
2008,11,7,16,30,0,4.4
2008,11,7,17,30,0,4.5
2008,11,7,18,30,0,4.3
2008,11,7,19,30,0,4
2008,11,7,20,30,0,3.8000000000000003
2008,11,7,21,30,0,3.8000000000000003
2008,11,7,22,30,0,3.9000000000000004
2008,11,7,23,30,0,4.2
2008,11,8,0,30,0,4.3
2008,11,8,1,30,0,4.3
2008,11,8,2,30,0,4.4
2008,11,8,3,30,0,4.6000000000000005
2008,11,8,4,30,0,4.800000000000001
2008,11,8,5,30,0,5
2008,11,8,6,30,0,5.300000000000001
2008,11,8,7,30,53,5.800000000000001
2008,11,8,8,30,164,6.1000000000000005
2008,11,8,9,30,259,6.300000000000001
2008,11,8,10,30,321,6.4
2008,11,8,11,30,340,6.7
2008,11,8,12,30,312,6.800000000000001
2008,11,8,13,30,173,6.7
2008,11,8,14,30,142,6.5
2008,11,8,15,30,10,6.6000000000000005
2008,11,8,16,30,0,6.7
2008,11,8,17,30,0,7
2008,11,8,18,30,0,7.2
2008,11,8,19,30,0,7.4
2008,11,8,20,30,0,7.7
2008,11,8,21,30,0,8.200000000000001
2008,11,8,22,30,0,8.5
2008,11,8,23,30,0,8.700000000000001
2008,11,9,0,30,0,9.200000000000001
2008,11,9,1,30,0,9.600000000000001
2008,11,9,2,30,0,9.600000000000001
2008,11,9,3,30,0,8.9
2008,11,9,4,30,0,8.1
2008,11,9,5,30,0,7.4
2008,11,9,6,30,0,6.7
2008,11,9,7,30,7,6.300000000000001
2008,11,9,8,30,18,6.300000000000001
2008,11,9,9,30,78,6.7
2008,11,9,10,30,138,7.2
2008,11,9,11,30,172,7.2
2008,11,9,12,30,134,7.1000000000000005
2008,11,9,13,30,135,7.1000000000000005
2008,11,9,14,30,95,7.2
2008,11,9,15,30,6,7.2
2008,11,9,16,30,0,7.2
2008,11,9,17,30,0,7.4
2008,11,9,18,30,0,7.800000000000001
2008,11,9,19,30,0,8.200000000000001
2008,11,9,20,30,0,8.6
2008,11,9,21,30,0,8.9
2008,11,9,22,30,0,9.3
2008,11,9,23,30,0,9.700000000000001
2008,11,10,0,30,0,10.100000000000001
2008,11,10,1,30,0,10.600000000000001
2008,11,10,2,30,0,10.8
2008,11,10,3,30,0,10.100000000000001
2008,11,10,4,30,0,8.9
2008,11,10,5,30,0,7.5
2008,11,10,6,30,0,6.2
2008,11,10,7,30,6,5.6000000000000005
2008,11,10,8,30,3,5.5
2008,11,10,9,30,4,5.5
2008,11,10,10,30,5,6.1000000000000005
2008,11,10,11,30,6,7.6000000000000005
2008,11,10,12,30,39,9.1
2008,11,10,13,30,7,10
2008,11,10,14,30,3,10.4
2008,11,10,15,30,4,10.5
2008,11,10,16,30,0,10.200000000000001
2008,11,10,17,30,0,10.100000000000001
2008,11,10,18,30,0,10.3
2008,11,10,19,30,0,10.5
2008,11,10,20,30,0,10
2008,11,10,21,30,0,9.1
2008,11,10,22,30,0,7.9
2008,11,10,23,30,0,6.5
2008,11,11,0,30,0,5.4
2008,11,11,1,30,0,4.9
2008,11,11,2,30,0,5
2008,11,11,3,30,0,5
2008,11,11,4,30,0,5
2008,11,11,5,30,0,5.4
2008,11,11,6,30,0,6.5
2008,11,11,7,30,42,7.5
2008,11,11,8,30,144,8.200000000000001
2008,11,11,9,30,232,8.6
2008,11,11,10,30,11,8.8
2008,11,11,11,30,38,8.700000000000001
2008,11,11,12,30,288,8.5
2008,11,11,13,30,9,8.200000000000001
2008,11,11,14,30,25,7.800000000000001
2008,11,11,15,30,30,7.5
2008,11,11,16,30,0,7.300000000000001
2008,11,11,17,30,0,7.4
2008,11,11,18,30,0,7.4
2008,11,11,19,30,0,7.300000000000001
2008,11,11,20,30,0,7.2
2008,11,11,21,30,0,6.9
2008,11,11,22,30,0,6.4
2008,11,11,23,30,0,6.1000000000000005
2008,11,12,0,30,0,5.9
2008,11,12,1,30,0,5.7
2008,11,12,2,30,0,5.6000000000000005
2008,11,12,3,30,0,5.5
2008,11,12,4,30,0,5.4
2008,11,12,5,30,0,5.4
2008,11,12,6,30,0,5.4
2008,11,12,7,30,40,5.5
2008,11,12,8,30,18,5.7
2008,11,12,9,30,113,5.9
2008,11,12,10,30,105,6
2008,11,12,11,30,29,5.800000000000001
2008,11,12,12,30,60,5.300000000000001
2008,11,12,13,30,8,4.7
2008,11,12,14,30,5,4.1000000000000005
2008,11,12,15,30,8,3.5
2008,11,12,16,30,0,3.2
2008,11,12,17,30,0,3
2008,11,12,18,30,0,2.8000000000000003
2008,11,12,19,30,0,2.6
2008,11,12,20,30,0,2.4000000000000004
2008,11,12,21,30,0,2.2
2008,11,12,22,30,0,2.1
2008,11,12,23,30,0,2
2008,11,13,0,30,0,2.1
2008,11,13,1,30,0,2.2
2008,11,13,2,30,0,2.2
2008,11,13,3,30,0,2.2
2008,11,13,4,30,0,2.2
2008,11,13,5,30,0,2.2
2008,11,13,6,30,0,2.2
2008,11,13,7,30,17,2.2
2008,11,13,8,30,18,2.6
2008,11,13,9,30,240,3.2
2008,11,13,10,30,303,3.7
2008,11,13,11,30,28,4.2
2008,11,13,12,30,296,4.5
2008,11,13,13,30,227,4.4
2008,11,13,14,30,128,4.1000000000000005
2008,11,13,15,30,3,4
2008,11,13,16,30,0,4.3
2008,11,13,17,30,0,4.6000000000000005
2008,11,13,18,30,0,4.9
2008,11,13,19,30,0,5.2
2008,11,13,20,30,0,5.5
2008,11,13,21,30,0,5.9
2008,11,13,22,30,0,6.2
2008,11,13,23,30,0,6.300000000000001
2008,11,14,0,30,0,6.2
2008,11,14,1,30,0,6.1000000000000005
2008,11,14,2,30,0,5.9
2008,11,14,3,30,0,5.5
2008,11,14,4,30,0,5.300000000000001
2008,11,14,5,30,0,4.9
2008,11,14,6,30,0,4.6000000000000005
2008,11,14,7,30,6,4.4
2008,11,14,8,30,3,4.4
2008,11,14,9,30,8,4.4
2008,11,14,10,30,4,4.5
2008,11,14,11,30,5,4.6000000000000005
2008,11,14,12,30,4,4.6000000000000005
2008,11,14,13,30,4,4.4
2008,11,14,14,30,3,4.1000000000000005
2008,11,14,15,30,5,4.1000000000000005
2008,11,14,16,30,0,4.2
2008,11,14,17,30,0,4.4
2008,11,14,18,30,0,4.6000000000000005
2008,11,14,19,30,0,4.7
2008,11,14,20,30,0,4.7
2008,11,14,21,30,0,4.800000000000001
2008,11,14,22,30,0,4.800000000000001
2008,11,14,23,30,0,4.9
2008,11,15,0,30,0,4.800000000000001
2008,11,15,1,30,0,4.7
2008,11,15,2,30,0,4.800000000000001
2008,11,15,3,30,0,5
2008,11,15,4,30,0,5.2
2008,11,15,5,30,0,5.300000000000001
2008,11,15,6,30,0,5.4
2008,11,15,7,30,32,5.4
2008,11,15,8,30,4,5.5
2008,11,15,9,30,8,5.6000000000000005
2008,11,15,10,30,10,5.7
2008,11,15,11,30,11,5.6000000000000005
2008,11,15,12,30,10,5.4
2008,11,15,13,30,4,5
2008,11,15,14,30,12,4.800000000000001
2008,11,15,15,30,3,4.7
2008,11,15,16,30,0,4.7
2008,11,15,17,30,0,4.5
2008,11,15,18,30,0,4.3
2008,11,15,19,30,0,4.2
2008,11,15,20,30,0,4.2
2008,11,15,21,30,0,4.1000000000000005
2008,11,15,22,30,0,3.8000000000000003
2008,11,15,23,30,0,3.5
2008,11,16,0,30,0,3.3000000000000003
2008,11,16,1,30,0,3.1
2008,11,16,2,30,0,3.1
2008,11,16,3,30,0,3.1
2008,11,16,4,30,0,3.2
2008,11,16,5,30,0,3.3000000000000003
2008,11,16,6,30,0,3.5
2008,11,16,7,30,8,3.8000000000000003
2008,11,16,8,30,7,4.3
2008,11,16,9,30,4,4.7
2008,11,16,10,30,60,5.1000000000000005
2008,11,16,11,30,38,5.4
2008,11,16,12,30,4,5.5
2008,11,16,13,30,96,5.4
2008,11,16,14,30,51,5.2
2008,11,16,15,30,22,4.800000000000001
2008,11,16,16,30,0,4.5
2008,11,16,17,30,0,4.1000000000000005
2008,11,16,18,30,0,3.7
2008,11,16,19,30,0,3.5
2008,11,16,20,30,0,3.3000000000000003
2008,11,16,21,30,0,3.2
2008,11,16,22,30,0,3
2008,11,16,23,30,0,2.9000000000000004
2008,11,17,0,30,0,2.8000000000000003
2008,11,17,1,30,0,2.5
2008,11,17,2,30,0,2.2
2008,11,17,3,30,0,2
2008,11,17,4,30,0,1.7000000000000002
2008,11,17,5,30,0,1.5
2008,11,17,6,30,0,1.1
2008,11,17,7,30,11,0.6000000000000001
2008,11,17,8,30,17,0.6000000000000001
2008,11,17,9,30,222,1.3
2008,11,17,10,30,283,2.1
2008,11,17,11,30,143,2.8000000000000003
2008,11,17,12,30,46,3.3000000000000003
2008,11,17,13,30,41,3.5
2008,11,17,14,30,30,3.5
2008,11,17,15,30,3,3.7
2008,11,17,16,30,0,4.3
2008,11,17,17,30,0,4.9
2008,11,17,18,30,0,5.300000000000001
2008,11,17,19,30,0,5.6000000000000005
2008,11,17,20,30,0,5.800000000000001
2008,11,17,21,30,0,6
2008,11,17,22,30,0,6.2
2008,11,17,23,30,0,6.5
2008,11,18,0,30,0,6.6000000000000005
2008,11,18,1,30,0,6.4
2008,11,18,2,30,0,6.1000000000000005
2008,11,18,3,30,0,5.800000000000001
2008,11,18,4,30,0,5.6000000000000005
2008,11,18,5,30,0,5.2
2008,11,18,6,30,0,4.7
2008,11,18,7,30,3,4.2
2008,11,18,8,30,4,3.8000000000000003
2008,11,18,9,30,8,3.5
2008,11,18,10,30,20,3.2
2008,11,18,11,30,21,3.1
2008,11,18,12,30,17,3.5
2008,11,18,13,30,22,4.1000000000000005
2008,11,18,14,30,12,4.3
2008,11,18,15,30,2,4.1000000000000005
2008,11,18,16,30,0,4.3
2008,11,18,17,30,0,4.800000000000001
2008,11,18,18,30,0,4.800000000000001
2008,11,18,19,30,0,4.6000000000000005
2008,11,18,20,30,0,4.4
2008,11,18,21,30,0,4.1000000000000005
2008,11,18,22,30,0,3.8000000000000003
2008,11,18,23,30,0,3.5
2008,11,19,0,30,0,3.3000000000000003
2008,11,19,1,30,0,3.3000000000000003
2008,11,19,2,30,0,3.5
2008,11,19,3,30,0,3.9000000000000004
2008,11,19,4,30,0,4.3
2008,11,19,5,30,0,4.7
2008,11,19,6,30,0,4.800000000000001
2008,11,19,7,30,3,4.800000000000001
2008,11,19,8,30,4,4.800000000000001
2008,11,19,9,30,4,4.800000000000001
2008,11,19,10,30,4,4.800000000000001
2008,11,19,11,30,5,4.9
2008,11,19,12,30,9,5.2
2008,11,19,13,30,4,5.4
2008,11,19,14,30,104,5.4
2008,11,19,15,30,2,5.2
2008,11,19,16,30,0,5
2008,11,19,17,30,0,5
2008,11,19,18,30,0,5
2008,11,19,19,30,0,5.1000000000000005
2008,11,19,20,30,0,5.300000000000001
2008,11,19,21,30,0,5.5
2008,11,19,22,30,0,5.6000000000000005
2008,11,19,23,30,0,5.7
2008,11,20,0,30,0,5.9
2008,11,20,1,30,0,6.300000000000001
2008,11,20,2,30,0,6.7
2008,11,20,3,30,0,7
2008,11,20,4,30,0,7.2
2008,11,20,5,30,0,7.2
2008,11,20,6,30,0,7
2008,11,20,7,30,6,6.800000000000001
2008,11,20,8,30,6,6.7
2008,11,20,9,30,26,6.800000000000001
2008,11,20,10,30,37,7
2008,11,20,11,30,20,7.2
2008,11,20,12,30,16,7.4
2008,11,20,13,30,91,7.7
2008,11,20,14,30,5,7.7
2008,11,20,15,30,2,7.4
2008,11,20,16,30,0,7.2
2008,11,20,17,30,0,7
2008,11,20,18,30,0,6.800000000000001
2008,11,20,19,30,0,6.7
2008,11,20,20,30,0,6.7
2008,11,20,21,30,0,6.9
2008,11,20,22,30,0,7.1000000000000005
2008,11,20,23,30,0,7.300000000000001
2008,11,21,0,30,0,7.5
2008,11,21,1,30,0,7.7
2008,11,21,2,30,0,7.9
2008,11,21,3,30,0,8.200000000000001
